anonID,birthdate,edad,routeDate,month,day,year,region,gender,areaWealthLevel,badWeather,weatherRestrictions,region-gender-areaWealthLevel-badWeather-weatherRestrictions,areaPopulation,routeTotalDistance,numberOfShops,marketShare,avgAreaBenefits,timeFromAvg,advertising,employeeLYScore,employeeTenure,employeePrevComps,success
PHHA4164,13/04/1977,45,21/05/2020,5,21,"2,020",NA,M,High,No,No,NA-M-High-No-No,47,24,24,73,21,0,3,3,3,2,-1
QQPH5724,08/09/1985,36,,nan,nan,nan,LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,9,24,27,63,29,-1,2,3,0,0,1
DHKA2222,06/03/1974,48,05/12/2020,12,5,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,8,27,24,62,19,0,3,3,3,2,1
WMBA2493,26/01/1976,46,05/12/2020,12,5,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,8,22,22,73,14,0,2,3,1,2,1
UFZD1192,23/11/1974,47,20/05/2020,5,20,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,48,24,23,76,16,0,3,4,3,2,1
XELB4180,19/01/1984,38,20/05/2020,5,20,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,6,25,27,69,17,1,2,3,2,1,1
SEID8011,28/12/1977,44,14/05/2020,5,14,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,21,22,24,81,15,0,0,1,3,2,1
CXGE1134,31/03/1989,33,18/05/2020,5,18,"2,020",NA,F,Low,No,No,NA-F-Low-No-No,6,27,22,63,19,1,2,3,2,2,1
YLIP9915,05/09/1985,36,20/05/2020,5,20,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,15,21,25,86,29,0,3,3,2,2,1
VAWQ8794,11/06/1979,43,05/11/2020,11,5,"2,020",NA,M,Mid,Yes,No,NA-M-Mid-Yes-Yes,9,29,28,63,22,0,3,3,3,2,1
ZDAD6989,05/09/1969,52,,nan,nan,nan,NA,M,Low,No,No,NA-M-Low-No-No,53,24,27,76,21,1,3,4,3,2,1
LEFR2390,29/11/1968,53,05/12/2020,12,5,"2,020",Europe,F,Low,No,No,Europe-F-Low-No-No,43,24,21,64,16,0,3,4,1,1,-1
TGFK9371,19/04/1979,43,05/11/2020,11,5,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,44,22,21,83,16,0,2,3,0,1,1
ADJE4702,21/05/1986,36,18/05/2020,5,18,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,18,24,25,53,13,0,1,3,2,2,1
VTXN3648,03/03/1980,42,05/12/2020,12,5,"2,020",NA,M,High,No,No,NA-M-High-No-No,20,28,21,67,14,0,3,3,2,1,1
ODFZ7553,09/06/1988,34,19/05/2020,5,19,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,6,23,22,52,16,0,2,3,1,2,1
LKGK3207,29/07/1973,48,,nan,nan,nan,LATAM,F,High,No,No,LATAM-F-High-No-No,34,25,22,100,19,1,3,3,3,2,1
BCUM9067,30/03/1964,58,15/05/2020,5,15,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,49,31,25,76,18,0,3,4,3,1,1
RANE1158,02/09/1970,51,05/11/2020,11,5,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,8,25,25,56,24,0,2,4,2,2,1
TEWP4522,23/04/1975,47,18/05/2020,5,18,"2,020",LATAM,M,High,No,No,LATAM-M-High-No-No,64,23,22,76,22,0,2,3,0,1,1
HYZR7680,09/06/1982,40,05/12/2020,12,5,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,63,22,22,75,17,0,3,4,2,2,1
EFWA4061,26/08/1971,50,14/05/2020,5,14,"2,020",NA,M,High,No,No,NA-M-High-No-No,6,25,25,56,14,-1,2,3,3,1,1
RMNM1531,04/04/1963,59,19/05/2020,5,19,"2,020",LATAM,M,NA,No,No,LATAM-M-NA-No-No,60,23,24,65,20,0,3,4,3,2,-1
DAIX1176,13/12/1972,49,15/05/2020,5,15,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,29,21,22,65,20,-1,3,4,2,1,1
ZIWT3934,03/12/1970,51,14/05/2020,5,14,"2,020",LATAM,F,Low,No,No,LATAM-F-Low-No-No,17,24,25,78,21,0,2,3,3,2,1
HEMY7740,11/03/1969,53,05/12/2020,12,5,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,19,23,27,69,22,0,3,4,2,2,1
MTVN4744,13/09/1968,53,05/11/2020,11,5,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,20,24,29,80,11,1,1,3,1,2,1
JZTL7400,08/12/1965,56,21/05/2020,5,21,"2,020",NA,M,High,Yes,No,NA-M-High-Yes-Yes,6,21,25,94,20,0,2,3,1,2,1
MABK4453,23/05/1964,58,22/05/2020,5,22,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,6,21,26,79,24,1,3,3,2,1,1
VCUX8463,12/04/1975,47,13/05/2020,5,13,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,5,23,25,78,14,0,3,4,3,1,1
XSDC8304,13/09/1984,37,14/05/2020,5,14,"2,020",LATAM,M,High,No,No,LATAM-M-High-No-No,24,24,25,61,18,0,2,3,1,2,1
VGGQ5629,26/12/1982,39,15/05/2020,5,15,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,4,22,30,82,13,0,1,4,2,1,1
FDBK1717,17/01/1977,45,14/05/2020,5,14,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,7,26,25,65,17,0,0,3,3,2,1
ZWEA6247,16/06/1989,33,22/05/2020,5,22,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,28,28,24,75,15,0,1,3,1,2,-1
SGWN3745,01/07/1969,53,13/05/2020,5,13,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,10,22,23,55,18,0,0,2,3,2,1
EXNS3004,24/05/1989,33,05/12/2020,12,5,"2,020",NA,F,Low,No,No,NA-F-Low-No-No,76,24,26,63,35,0,3,5,2,0,1
WJTD1790,20/06/1982,40,,nan,nan,nan,NA,M,Mid,No,No,NA-M-Mid-No-No,4,19,30,74,5,0,0,3,2,2,1
ELBI8027,20/05/1966,56,15/05/2020,5,15,"2,020",APAC,M,NA,Yes,No,APAC-M-NA-Yes-Yes,38,22,27,75,25,0,3,4,2,2,1
GBPH3327,09/01/1982,40,21/05/2020,5,21,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,44,20,29,74,25,0,3,4,2,2,1
CVQJ2747,04/06/1978,44,20/05/2020,5,20,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,8,28,25,60,34,0,0,3,2,2,1
KQQS2153,30/07/1984,37,05/11/2020,11,5,"2,020",LATAM,M,Mid,Yes,No,LATAM-M-Mid-Yes-Yes,16,23,25,68,19,0,1,3,2,2,1
OMVV1388,31/07/1969,52,22/05/2020,5,22,"2,020",NA,F,NA,No,No,NA-F-NA-No-No,7,24,27,60,18,0,0,3,0,1,1
XXJN8797,10/09/1982,39,21/05/2020,5,21,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,59,26,26,50,16,0,2,4,2,2,1
BESK1988,23/08/1962,59,05/12/2020,12,5,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,7,25,21,85,21,0,3,4,3,2,1
XORP6340,25/08/1965,56,,nan,nan,nan,AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,66,24,25,71,15,0,0,3,3,2,-1
LKOU9305,19/12/1967,54,05/11/2020,11,5,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,28,27,21,86,23,0,3,4,3,1,1
ZWFV6504,28/10/1978,43,15/05/2020,5,15,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,10,24,23,78,20,-1,3,3,0,2,1
QCMF4730,12/11/1964,57,21/05/2020,5,21,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,10,25,28,60,25,0,3,3,2,1,1
CRXO7915,18/05/1978,44,05/11/2020,11,5,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,25,20,23,61,20,0,3,3,3,2,1
UMCW9804,16/03/1981,41,13/05/2020,5,13,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,25,26,24,75,23,0,1,4,2,1,1
DOCZ8508,14/09/1979,42,,nan,nan,nan,NA,M,NA,Yes,Yes,NA-M-NA-Yes-Yes,21,22,23,38,13,0,0,3,3,3,1
CNQB8709,14/07/1960,61,22/05/2020,5,22,"2,020",NA,M,High,No,No,NA-M-High-No-No,44,25,21,100,29,0,3,4,3,2,1
JZER9884,21/09/1978,43,13/05/2020,5,13,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,12,22,25,53,12,0,0,1,2,2,1
UJPW9775,10/08/1986,35,13/05/2020,5,13,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,34,22,26,70,21,0,3,4,2,2,1
ZMED7251,20/05/1971,51,22/05/2020,5,22,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,60,26,25,100,24,1,3,3,0,1,1
CZTO2955,15/05/1967,55,19/05/2020,5,19,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,26,23,23,65,8,-1,0,3,2,2,-1
SYBI6841,02/10/1964,57,15/05/2020,5,15,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,7,25,23,64,20,0,1,3,0,1,1
JVKD9338,10/10/1971,50,15/05/2020,5,15,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,7,23,26,67,16,-1,0,3,0,1,1
MHBW7474,13/09/1975,46,15/05/2020,5,15,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,21,25,29,64,16,0,1,3,2,1,1
BUNT9442,12/10/1965,56,,nan,nan,nan,Europe,M,Low,No,No,Europe-M-Low-No-No,28,24,23,100,87,-1,3,3,2,1,1
ELQX1765,08/01/1984,38,18/05/2020,5,18,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,26,21,26,48,15,0,3,3,2,1,1
KCFW3603,27/02/1988,34,19/05/2020,5,19,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,31,23,24,88,21,0,1,3,2,2,1
QTVF2534,18/10/1966,55,05/12/2020,12,5,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,12,25,29,89,18,1,2,3,3,2,1
GLWG8437,14/01/1983,39,05/12/2020,12,5,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,77,21,26,59,21,0,3,5,2,2,1
VNWV9794,01/03/1985,37,18/05/2020,5,18,"2,020",APAC,M,High,No,No,APAC-M-High-No-No,5,18,23,59,17,0,3,3,2,2,1
IWWN3043,03/01/1981,41,14/05/2020,5,14,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,21,25,22,83,14,0,3,3,2,2,1
UOWA3382,19/11/1982,39,18/05/2020,5,18,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,38,20,22,61,20,0,2,4,2,1,-1
TNAX1371,04/07/1977,45,19/05/2020,5,19,"2,020",Europe,M,NA,No,No,Europe-M-NA-No-No,7,35,27,72,70,0,3,3,3,1,1
QGQX1995,10/11/1979,42,19/05/2020,5,19,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,7,22,26,64,17,0,0,2,3,2,1
WKHY6710,28/12/1987,34,18/05/2020,5,18,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,43,23,27,77,16,0,0,3,2,2,1
CDHE4150,01/05/1967,55,15/05/2020,5,15,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,33,25,23,28,14,0,0,3,2,2,1
GRYS5428,25/06/1963,59,20/05/2020,5,20,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,49,25,22,75,18,0,3,4,3,1,1
MFQA6578,07/08/1974,47,13/05/2020,5,13,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,28,20,25,48,16,0,3,3,3,2,1
JMMI4427,08/04/1985,37,,nan,nan,nan,NA,M,High,No,No,NA-M-High-No-No,49,32,26,48,27,0,3,4,2,1,1
XYNV7142,07/10/1972,49,05/12/2020,12,5,"2,020",NA,M,High,No,No,NA-M-High-No-No,56,21,22,67,22,0,3,4,2,3,1
FBQP2656,25/05/1965,57,21/05/2020,5,21,"2,020",NA,M,High,No,No,NA-M-High-No-No,5,25,23,66,11,-1,2,3,3,1,1
BDRR8123,10/12/1962,59,15/05/2020,5,15,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,5,26,27,58,22,0,3,3,0,1,1
TGJU1264,23/06/1977,45,21/05/2020,5,21,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,35,32,23,53,19,0,3,4,3,1,-1
SSUN9651,13/05/1961,61,13/05/2020,5,13,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,8,26,27,79,21,0,2,3,0,1,1
AHFJ3150,05/06/1986,36,20/05/2020,5,20,"2,020",LATAM,F,NA,No,No,LATAM-F-NA-No-No,7,21,24,59,19,-1,3,3,2,2,1
STYU5584,04/07/1987,35,05/11/2020,11,5,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,43,28,22,50,23,0,3,4,2,1,1
VKHQ4887,26/06/1972,50,19/05/2020,5,19,"2,020",LATAM,M,Mid,Yes,No,LATAM-M-Mid-Yes-Yes,53,25,28,83,17,-1,2,4,1,1,1
RQTY7575,20/09/1971,50,19/05/2020,5,19,"2,020",Europe,F,Mid,No,No,Europe-F-Mid-No-No,26,26,28,37,11,0,0,3,1,2,1
DBYV7958,11/08/1966,55,18/05/2020,5,18,"2,020",APAC,M,NA,No,No,APAC-M-NA-No-No,43,21,24,66,30,0,3,4,2,1,1
COUM5285,03/10/1986,35,13/05/2020,5,13,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,19,21,22,82,22,0,0,3,1,1,0
ZJUL4851,05/01/1974,48,13/05/2020,5,13,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,21,23,25,72,66,0,3,3,3,1,1
JJRR9848,16/06/1967,55,21/05/2020,5,21,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,19,23,24,71,17,0,2,3,3,2,1
TJEQ7513,03/08/1984,37,22/05/2020,5,22,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,37,28,26,77,21,1,3,4,2,3,1
YBUS4369,18/01/1988,34,05/12/2020,12,5,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,48,23,22,78,22,0,3,5,1,1,-1
SJUL4591,15/08/1963,58,15/05/2020,5,15,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,28,21,24,83,14,0,2,3,0,2,1
WUZK1617,01/04/1966,56,15/05/2020,5,15,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,35,25,21,100,22,0,3,4,2,1,1
GEOE1438,03/12/1987,34,,nan,nan,nan,Europe,M,Low,No,No,Europe-M-Low-No-No,13,27,24,68,47,0,3,3,1,1,1
UYXG1540,25/03/1970,52,05/12/2020,12,5,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,29,26,23,40,19,0,2,4,2,1,1
XJXK7737,20/12/1965,56,14/05/2020,5,14,"2,020",APAC,F,Mid,No,No,APAC-F-Mid-No-No,26,18,25,81,21,0,3,3,3,2,1
ACLY7321,28/09/1988,33,18/05/2020,5,18,"2,020",AMESA,M,Low,No,No,AMESA-M-Low-No-No,14,23,21,87,22,-1,1,3,2,2,1
UEYR4356,18/12/1982,39,14/05/2020,5,14,"2,020",AMESA,M,NA,No,No,AMESA-M-NA-No-No,57,27,21,85,19,0,3,4,2,1,1
REAL3029,31/05/1969,53,13/05/2020,5,13,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,26,26,24,100,22,0,3,5,2,2,1
FYET3458,02/05/1960,62,19/05/2020,5,19,"2,020",Europe,M,Low,Yes,No,Europe-M-Low-Yes-Yes,4,28,22,70,18,-1,1,3,2,1,1
GGNX6477,21/11/1979,42,05/12/2020,12,5,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,8,24,26,70,15,0,1,3,3,1,1
PXFQ7330,01/02/1969,53,18/05/2020,5,18,"2,020",NA,M,High,No,No,NA-M-High-No-No,79,23,24,73,22,0,2,5,2,1,-1
YPCA3015,30/05/1989,33,18/05/2020,5,18,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,7,23,23,61,17,0,3,3,0,2,-1
BFFQ1770,14/05/1989,33,20/05/2020,5,20,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,9,25,21,74,14,0,1,3,2,2,0
IKLV1797,04/12/1967,54,22/05/2020,5,22,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,9,22,28,81,17,0,2,3,1,2,1
CICB2286,04/01/1988,34,19/05/2020,5,19,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,8,25,23,51,17,0,1,2,2,2,1
ASEK4866,10/06/1989,33,22/05/2020,5,22,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,55,29,24,57,21,0,3,4,2,2,1
BYAO7313,20/11/1961,60,05/12/2020,12,5,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,10,23,25,55,15,0,0,1,1,2,1
UKBA8704,26/04/1979,43,15/05/2020,5,15,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,6,22,24,85,15,0,1,3,1,2,1
MTJV7832,05/02/1961,61,14/05/2020,5,14,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,11,22,26,69,10,0,0,2,3,2,1
WZNH7229,29/03/1968,54,,nan,nan,nan,AMESA,M,High,No,No,AMESA-M-High-No-No,8,26,27,55,24,0,2,3,2,1,1
UOGG6884,08/08/1982,39,05/11/2020,11,5,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,44,21,24,74,13,1,2,3,3,2,1
CKJM5820,08/02/1980,42,13/05/2020,5,13,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,5,24,28,89,12,0,0,2,2,2,1
JFKZ3724,26/07/1987,34,05/11/2020,11,5,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,22,27,24,73,15,0,1,3,2,2,-1
XEPC4209,19/06/1973,49,13/05/2020,5,13,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,5,22,23,64,15,0,1,1,3,2,1
UNLL3915,14/06/1960,62,,nan,nan,nan,NA,M,Mid,No,No,NA-M-Mid-No-No,49,21,22,73,22,0,3,4,3,2,1
MMPS5873,29/10/1964,57,18/05/2020,5,18,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,26,24,22,80,15,0,0,3,3,3,1
BUBZ3752,20/09/1976,45,21/05/2020,5,21,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,63,22,27,85,23,0,3,4,3,2,1
TKYM9159,24/07/1968,53,15/05/2020,5,15,"2,020",NA,M,High,No,No,NA-M-High-No-No,73,25,24,52,21,-1,3,5,1,1,1
KBIH4711,18/06/1963,59,21/05/2020,5,21,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,12,24,22,76,23,0,2,3,2,2,1
UYMR8791,30/01/1976,46,05/11/2020,11,5,"2,020",NA,M,NA,No,No,NA-M-NA-No-No,45,33,23,83,19,0,3,4,2,0,1
QXUT1586,16/08/1973,48,,nan,nan,nan,Europe,M,High,No,No,Europe-M-High-No-No,3,23,26,81,10,0,0,2,1,1,1
MXXK6452,08/11/1960,61,14/05/2020,5,14,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,11,20,24,65,19,0,0,2,3,2,1
GPCE7801,18/02/1977,45,18/05/2020,5,18,"2,020",Europe,M,High,Yes,Yes,Europe-M-High-Yes-Yes,9,25,28,57,18,1,1,3,0,2,1
OKRE6641,23/10/1976,45,19/05/2020,5,19,"2,020",Europe,M,Mid,No,No,Europe-M-Mid-No-No,5,25,23,89,18,0,1,3,3,1,-1
GLUP3965,05/05/1970,52,,nan,nan,nan,Europe,M,Low,Yes,No,Europe-M-Low-Yes-Yes,62,23,23,92,21,0,3,4,2,1,1
TFKU3624,22/05/1983,39,21/05/2020,5,21,"2,020",LATAM,M,High,No,No,LATAM-M-High-No-No,16,24,26,76,13,0,0,2,3,2,1
XPGP6774,16/03/1961,61,,nan,nan,nan,AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,75,25,24,59,20,0,3,5,3,2,1
PIUH6653,07/07/1972,50,,nan,nan,nan,AMESA,M,NA,No,No,AMESA-M-NA-No-No,13,24,28,70,15,0,2,3,2,2,1
HSJC8898,02/12/1974,47,21/05/2020,5,21,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,5,20,26,67,21,0,3,3,3,2,1
BDXN1772,07/09/1986,35,,nan,nan,nan,NA,M,Low,No,No,NA-M-Low-No-No,19,25,22,64,23,1,1,3,3,2,1
ARTJ9293,16/01/1969,53,13/05/2020,5,13,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,29,25,22,46,15,0,1,3,3,2,1
BEMU6732,09/05/1961,61,05/12/2020,12,5,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,53,25,22,73,17,0,3,4,3,2,1
BISE4384,06/05/1980,42,18/05/2020,5,18,"2,020",NA,M,Low,No,No,NA-M-Low-No-No,37,24,20,61,20,0,3,4,1,2,1
CSHX1791,09/11/1980,41,05/11/2020,11,5,"2,020",Europe,F,Low,No,No,Europe-F-Low-No-No,39,21,27,93,21,0,2,4,1,1,1
OJVM4093,05/01/1989,33,15/05/2020,5,15,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,49,22,26,85,18,0,2,3,2,2,-1
AUHQ4009,19/08/1968,53,22/05/2020,5,22,"2,020",NA,M,Mid,No,No,NA-M-Mid-No-No,62,31,21,62,16,0,3,5,3,1,1
RRON5230,18/03/1978,44,19/05/2020,5,19,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,57,31,25,70,18,0,3,5,3,2,1
NFLQ5536,24/04/1968,54,13/05/2020,5,13,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,44,35,24,64,21,0,3,4,1,2,1
YADG1294,09/08/1970,51,14/05/2020,5,14,"2,020",Europe,M,Low,No,No,Europe-M-Low-No-No,53,24,22,78,25,0,3,5,2,1,1
WXQI5190,16/04/1978,44,05/12/2020,12,5,"2,020",NA,M,High,Yes,No,NA-M-High-Yes-Yes,35,24,26,64,19,0,3,4,3,2,1
EWNN1804,26/11/1964,57,05/12/2020,12,5,"2,020",APAC,M,Low,No,No,APAC-M-Low-No-No,7,27,25,63,12,0,1,3,2,2,1
EPDT5398,26/07/1966,55,19/05/2020,5,19,"2,020",NA,F,Mid,No,No,NA-F-Mid-No-No,30,23,27,81,15,-1,1,3,1,1,1
DFZR3894,17/08/1960,61,15/05/2020,5,15,"2,020",LATAM,M,High,No,No,LATAM-M-High-No-No,9,26,27,97,22,0,3,3,3,1,1
ZDDX5801,13/11/1988,33,,nan,nan,nan,Europe,M,Low,No,No,Europe-M-Low-No-No,6,24,25,64,14,-1,0,2,2,2,1
BXFX3841,13/04/1982,40,,nan,nan,nan,Europe,M,Mid,No,No,Europe-M-Mid-No-No,7,24,23,52,16,0,2,3,2,2,1
JCHR5543,08/03/1962,60,21/05/2020,5,21,"2,020",NA,M,High,No,No,NA-M-High-No-No,76,19,24,68,15,0,3,5,3,2,-1
TCWI8620,17/08/1978,43,20/05/2020,5,20,"2,020",LATAM,M,Low,Yes,No,LATAM-M-Low-Yes-Yes,5,25,24,67,19,1,2,3,2,2,1
GCKV5196,09/01/1970,52,22/05/2020,5,22,"2,020",LATAM,M,Low,No,No,LATAM-M-Low-No-No,10,22,19,79,20,0,3,3,3,2,1
JTYU2673,07/01/1976,46,21/05/2020,5,21,"2,020",AMESA,M,Mid,No,No,AMESA-M-Mid-No-No,49,26,21,78,20,1,3,4,3,2,1
ILOK8687,02/01/1981,41,05/12/2020,12,5,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,8,28,24,51,16,0,0,3,2,1,1
GFBI4532,21/06/1984,38,05/12/2020,12,5,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,12,23,26,65,13,0,1,2,2,2,1
JQBW3279,16/01/1975,47,18/05/2020,5,18,"2,020",NA,M,High,No,No,NA-M-High-No-No,61,24,22,68,18,0,3,5,1,2,1
SVMM5346,21/06/1968,54,,nan,nan,nan,Europe,M,High,No,No,Europe-M-High-No-No,61,26,25,83,23,0,2,4,1,1,1
XVOR9119,14/12/1973,48,05/11/2020,11,5,"2,020",LATAM,M,High,Yes,No,LATAM-M-High-Yes-Yes,5,25,29,51,14,0,1,3,3,1,1
GJXW1271,12/04/1977,45,22/05/2020,5,22,"2,020",NA,M,High,No,No,NA-M-High-No-No,16,25,25,56,13,1,0,2,2,2,1
SVIR3449,19/07/1987,34,18/05/2020,5,18,"2,020",NA,M,High,No,No,NA-M-High-No-No,9,21,29,76,21,-1,3,3,2,2,1
DSHM1963,26/02/1980,42,05/11/2020,11,5,"2,020",APAC,M,Mid,Yes,No,APAC-M-Mid-Yes-Yes,25,23,22,73,14,0,0,3,2,1,-1
VYZM1147,01/03/1960,62,05/12/2020,12,5,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,27,24,25,91,20,0,3,4,3,2,1
ZXZL7352,26/09/1970,51,18/05/2020,5,18,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,75,23,24,59,20,0,3,5,2,2,1
BQBH1218,29/11/1960,61,19/05/2020,5,19,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,7,22,26,79,21,0,2,3,3,2,1
ZAOT4963,14/09/1960,61,05/12/2020,12,5,"2,020",Europe,M,High,No,No,Europe-M-High-No-No,76,26,26,93,24,0,3,5,3,2,1
AZLE9149,30/07/1989,32,,nan,nan,nan,NA,F,Mid,No,No,NA-F-Mid-No-No,43,24,26,69,18,0,3,4,2,2,1
WDBD8507,15/02/1983,39,,nan,nan,nan,NA,M,High,No,No,NA-M-High-No-No,25,26,29,60,22,0,2,4,1,1,1
BKEG3353,29/04/1982,40,20/05/2020,5,20,"2,020",APAC,M,Mid,No,No,APAC-M-Mid-No-No,8,24,22,80,16,0,3,3,2,2,1
GPCL7870,09/09/1977,44,14/05/2020,5,14,"2,020",NA,M,Mid,Yes,No,NA-M-Mid-Yes-Yes,4,26,22,63,16,1,2,3,3,2,1
UVBO7493,13/11/1979,42,21/05/2020,5,21,"2,020",NA,M,High,Yes,Yes,NA-M-High-Yes-Yes,35,25,25,65,17,0,2,4,2,1,1
BACX8374,29/07/1986,35,13/05/2020,5,13,"2,020",NA,M,High,No,No,NA-M-High-No-No,6,23,21,68,25,0,3,3,3,2,1
UIJN8861,13/04/1988,34,21/05/2020,5,21,"2,020",AMESA,M,Low,Yes,No,AMESA-M-Low-Yes-Yes,8,32,24,94,17,1,3,3,2,2,-1
ZVFF4066,24/08/1981,40,13/05/2020,5,13,"2,020",AMESA,M,Mid,Yes,No,AMESA-M-Mid-Yes-Yes,5,22,27,78,20,0,2,3,3,2,1
OTEI1914,21/02/1962,60,,nan,nan,nan,NA,M,Mid,No,No,NA-M-Mid-No-No,29,25,24,54,13,0,0,3,3,2,1
UAXQ8991,26/08/1982,39,18/05/2020,5,18,"2,020",AMESA,M,High,No,No,AMESA-M-High-No-No,5,18,26,63,13,-1,3,3,1,1,1
AMAP6797,22/05/1988,34,20/05/2020,5,20,"2,020",LATAM,M,Mid,No,No,LATAM-M-Mid-No-No,7,21,22,56,13,-1,0,2,2,2,1
YKUB6740,05/08/1987,34,05/11/2020,11,5,"2,020",Europe,M,NA,No,No,Europe-M-NA-No-No,5,29,26,67,22,0,3,3,0,2,1
