,anonID,success_real,success_pred
3049,GUUN6242,1,1
3050,LLVN9271,1,1
3051,PYZA2125,1,1
3052,VCUL8167,1,1
3053,CHAH2619,1,1
3054,OSUM1317,1,1
3055,ARSF8709,1,1
3056,ZSSJ6870,1,1
3057,GKAR2565,1,1
3058,POIL8344,1,1
3059,ZXLO8495,1,1
3060,CENJ1733,1,1
3061,VGOB5658,1,1
3062,DKIL2246,1,1
3063,JYSQ4344,1,1
3064,PSUX5847,1,1
3065,KGBP4216,1,1
3066,ZSGN6530,1,1
3067,GXZF3481,1,1
3068,STNR2238,1,1
3069,DVLK4763,1,1
3070,RGLN6237,1,1
3071,DXBE2873,1,1
3072,GPIP2810,1,0
3073,XPYN7262,1,1
3074,QXJP6116,1,1
3075,QQEC9993,1,1
3076,WYYY7219,1,1
3077,PRCL5992,1,1
3078,GMJI5647,1,1
3079,CURA1748,1,1
3080,RIYR9056,1,1
3081,MUEN5231,1,1
3082,AFKE3144,1,1
3083,IXUY6468,1,1
3084,YPKY2952,1,1
3085,IWAK7374,1,1
3086,HSBR8133,1,1
3087,IOTQ2365,1,1
3088,MKVF7872,1,1
3089,OVXS8985,1,1
3090,CHJE4641,1,1
3091,ZVRG5780,1,1
3092,QXME6976,1,1
3093,LBFY1677,1,1
3094,QYZZ9400,1,1
3095,EZXG8907,1,1
3096,OIKN1782,1,1
3097,JTOK2743,1,1
3098,VPXA3181,1,1
3099,HHNL9321,1,1
3100,FMTZ9362,1,1
3101,GIIA4156,1,1
3102,HPIN5281,1,1
3103,PKZE8031,1,1
3104,YOXS4688,1,1
3105,YQYB3445,1,1
3106,DHUF5818,1,1
3107,KFFX1345,1,1
3108,KUKP6212,1,1
3109,DZEJ9417,1,1
3110,YCVZ9805,1,1
3111,INEX3237,1,1
3112,EUZS9360,1,1
3113,IGDJ5431,1,1
3114,EJKS6961,1,1
3115,HPKD3109,1,1
3116,CVGO5809,1,1
3117,PCSJ2006,1,1
3118,DYUZ3101,1,1
3119,KCJA2518,1,1
3120,XCKN6705,1,1
3121,USKO2999,0,1
3122,GXYR5960,1,1
3123,UQUW9294,1,1
3124,COHS5843,1,1
3125,WXTP5465,1,1
3126,GFAO4851,1,1
3127,GHSQ8936,1,1
3128,NZHU1586,1,1
3129,FOXL8250,1,1
3130,ZFKC1062,1,1
3131,KIUB4024,1,1
3132,SWYD4944,1,1
3133,VUGZ9976,1,1
3134,SOCS7912,1,1
3135,GMYL8316,1,1
3136,IKOV1822,1,1
3137,QHOG5680,1,1
3138,OSSR3567,1,1
3139,GRVB7139,1,1
3140,SKPJ6663,1,1
3141,OZEM3413,1,1
3142,NCQL2735,1,1
3143,GTIN6223,1,1
3144,LCUU1461,1,1
3145,LEJP8806,1,1
3146,XXPZ8266,1,1
3147,BPXX9492,1,1
3148,RKPP2616,1,1
3149,ZSUV8762,1,1
3150,QFHV5256,1,1
3151,FHLQ7332,1,1
3152,AWVX5780,1,1
3153,ZAXL9028,1,1
3154,LDXI8670,1,1
3155,CXNU8148,1,1
3156,HQNQ8087,1,1
3157,ZOMZ8052,1,1
3158,UNCO8081,1,1
3159,IDVI8798,1,1
3160,ZMDV8935,1,1
3161,ZNZH4552,1,1
3162,VZSY3598,1,1
3163,TPTR8220,1,1
3164,AUHR4637,1,1
3165,DIHD5285,1,1
3166,UECQ3678,1,1
3167,CMTL6055,1,1
3168,TYJE6217,1,1
3169,CQXA3106,1,1
3170,HHZS4210,1,1
3171,PMAD3245,1,1
3172,FLKT1592,1,1
3173,DFNA3938,1,1
3174,PHBU3638,1,1
3175,YKLU1227,1,1
3176,VJNX7154,1,1
3177,AONQ9703,1,1
3178,SQBS1220,1,1
3179,PHZD8217,1,1
3180,WUHX2523,1,1
3181,SNAQ5030,1,1
3182,OVUT4423,1,1
3183,ZHWZ3124,1,1
3184,XLQZ7244,1,1
3185,GOGV2045,1,1
3186,AMKJ1645,1,1
3187,BBLT6586,0,1
3188,NZBW4751,1,1
3189,ZOJS5009,1,1
3190,QYUI5772,1,1
3191,FOAI1055,1,1
3192,MDGR3599,1,1
3193,ICFX8487,1,1
3194,NWFW5082,1,1
3195,DDRI4175,0,1
3196,LHLN2553,1,1
3197,VYGN8167,1,1
3198,BJXS2398,1,1
3199,WZVF6196,1,1
3200,IIBG9539,1,1
3201,JAVW9625,1,1
3202,BQCA8982,0,1
3203,PVQU3150,1,1
3204,ERGF1638,1,1
3205,WLTO5364,1,1
3206,EFYB4802,1,1
3207,MSOJ5730,1,1
3208,PHKF7167,1,1
3209,CEOF6222,1,1
3210,OJCV1510,1,1
3211,NGNG3440,1,1
3212,FLUY9712,1,1
3213,SXMS8821,1,1
3214,PERH3685,1,1
3215,MVEE4713,1,1
3216,CHUV7755,1,1
3217,IKUK9404,1,1
3218,QPZC5119,1,1
3219,PTBU8837,1,1
3220,QLLP9949,1,1
3221,AANY3124,1,1
3222,XTMX9514,1,1
3223,DHKF7932,1,1
3224,KRHL1162,1,1
3225,UUQZ1176,1,1
3226,OXWX9812,1,1
3227,EVCP9598,1,1
3228,OBAV3987,0,1
3229,IDFA9901,1,1
3230,CSJD6968,1,1
3231,IMKZ6477,1,1
3232,WCDQ7146,1,1
3233,AMNI8599,1,1
3234,ZNTZ1864,1,1
3235,TMXQ9554,1,1
3236,YLMT8700,1,1
3237,CQDA8794,1,1
3238,JOKZ5591,1,1
3239,SSSE9162,1,1
3240,DTOI3768,1,1
3241,BPXU1912,1,1
3242,OUOL6593,0,1
3243,KWXK9773,1,1
3244,EUYC7613,1,1
3245,HBJE1851,1,1
3246,FSRB3475,1,1
3247,NXIH3629,1,1
3248,PYOP9276,1,1
3249,GVAV6599,1,1
3250,RIQI2800,1,1
3251,WNCY6756,1,1
3252,ZDTP7744,1,1
3253,LTQC9808,1,1
3254,DZGO9805,1,1
3255,SZYB9048,1,1
3256,COOT5550,1,1
3257,YUDM9755,1,1
3258,PCCN8459,1,1
3259,UOVH4627,1,1
3260,IIZJ1181,1,1
3261,QSFW3402,1,1
3262,GHXJ7350,1,1
3263,OJEH5203,1,1
3264,YOVZ6681,1,1
3265,ELDH4095,1,1
3266,OYSC2028,1,1
3267,SLNS5432,1,1
3268,KSMC9225,1,1
3269,JHWH8869,1,1
3270,FSZH8969,1,1
3271,WMWX1906,1,1
3272,BKXW8713,1,1
3273,PEUX2634,1,1
3274,QSYX4764,1,1
3275,KUCR1991,1,1
3276,ABGW8234,1,1
3277,ZCRL4911,1,1
3278,HTGA7854,0,1
3279,ADJE4702,1,1
3280,GUJT4843,1,1
3281,ILBB4081,1,1
3282,UOOS9799,1,1
3283,UBVP4039,1,1
3284,IAMZ2916,1,1
3285,KVVF6829,1,1
3286,HPIW2951,1,1
3287,WETI8532,1,1
3288,VYGA3022,1,1
3289,CILV9278,1,1
3290,AZUC7024,1,1
3291,TZTC5842,1,1
3292,NMSS9647,0,1
3293,MRAW5074,1,1
3294,OVDW1450,1,1
3295,RSYT5383,1,1
3296,WQWK6868,1,1
3297,JYPX7874,1,1
3298,EKGB7269,1,1
3299,KHLD7528,1,1
3300,OQXY5995,1,1
3301,FWJF1721,1,1
3302,YCAX6348,1,1
3303,ALAK9519,1,1
3304,WCOX6126,0,1
3305,NPSW3985,1,1
3306,WKVV7248,1,1
3307,XOKP8809,1,1
3308,FNAD8213,0,1
3309,UYNG7599,1,1
3310,PWNL6068,1,1
3311,ITSM8199,1,1
3312,OOGY5038,1,1
3313,TYPB9995,1,1
3314,SCQH7933,1,1
3315,QEWG2239,1,1
3316,XIXL5673,1,1
3317,GAGU5729,1,1
3318,HURI6688,1,1
3319,WQNJ4515,1,1
3320,ILXW9701,1,1
3321,RKIR8984,1,1
3322,YETO5706,1,1
3323,SMFH5492,1,1
3324,PKFF6334,1,1
3325,OOQW9975,1,1
3326,SGXY3994,1,1
3327,SSSN7125,1,1
3328,ZZTH1091,1,1
3329,TXUE9380,1,1
3330,AHYM9468,1,1
3331,CVBL7170,1,1
3332,JUUT9589,1,1
3333,RDFL9769,1,1
3334,LWFI7273,1,1
3335,OQMQ6562,1,1
3336,FNQA4884,1,1
3337,KIWF3904,1,1
3338,GMOP3137,1,1
3339,EALD5886,1,1
3340,TKLY4081,1,1
3341,XRWF3234,1,1
3342,TYZI6474,1,1
3343,IYOV4288,1,1
3344,SSZF2911,1,1
3345,LKFJ1609,1,1
3346,FGED4062,1,1
3347,GXFY4617,1,1
3348,ERES8793,1,1
3349,FZDP2446,1,1
3350,ZBXM6967,1,1
3351,OSFG3087,1,1
3352,DCOQ2293,1,1
3353,UBRF6008,1,1
3354,KNFR5076,1,1
3355,GOIE9300,1,1
3356,KCSU6976,1,1
3357,SPOQ1841,1,1
3358,UXUU1911,1,1
3359,LSNE7788,0,1
3360,ROAK1880,1,1
3361,UOFO3861,1,1
3362,YMKI3799,1,1
3363,SVGV8806,1,1
3364,LBVW7408,1,1
3365,HDJB1921,1,1
3366,VWUK5226,1,1
3367,AIYJ6825,1,1
3368,RXCK5685,1,1
3369,GMHU8134,1,1
3370,GZBC3183,1,1
3371,SKQN7096,1,1
3372,ZOXB8693,1,1
3373,XGJI5388,1,1
3374,JMXX3303,1,1
3375,PMUS8068,1,1
3376,JECO3301,1,1
3377,BZST6805,1,1
3378,LMCW5782,1,1
3379,AHWB1820,1,1
3380,HWGA7903,1,1
3381,FRLY9801,1,1
3382,ATNY7237,1,1
3383,ZKXI8425,1,1
3384,KTUD4419,1,1
3385,SZYG1596,1,1
3386,JREF5413,1,1
3387,XNYV7159,1,1
3388,FOYA5852,1,1
3389,RMRO6598,0,1
3390,BXIB5731,1,1
3391,SSZP8499,1,1
3392,GAAY2715,1,1
3393,CUPY7892,1,1
3394,DCRV2459,1,1
3395,MNVZ3534,1,1
3396,OLCJ4739,1,1
3397,ZKML1857,0,1
3398,AFDT9214,1,1
3399,PPGB6055,1,1
3400,ACCJ2524,1,1
3401,ZLZQ6333,1,1
3402,WGXX8879,1,1
3403,UEBH5768,1,1
3404,SIXP9591,1,1
3405,SMRX4019,1,1
3406,UTWY7416,1,1
3407,VXZG4276,1,1
3408,CCIO6057,1,1
3409,HFHP2489,1,1
3410,EOLE1903,1,1
3411,VLUY5581,1,1
3412,QVCS1933,1,1
3413,WGDJ1342,1,1
3414,DPQS9801,1,1
3415,DNRZ5317,1,1
3416,SZEX5312,1,1
3417,YTBF2362,1,1
3418,JNDL5186,1,1
3419,ZHQZ3098,1,1
3420,NTEY2316,1,1
3421,OIZP8047,1,1
3422,SXJI5334,0,1
3423,MVZX2804,1,1
3424,LMWS7112,1,1
3425,HYFI1988,1,1
3426,UGHT9598,1,1
3427,HEHI6595,1,1
3428,XASU5392,1,1
3429,IBNS2773,1,1
3430,LIRY1368,1,1
3431,DJLD9564,1,1
3432,GSDT2897,1,1
3433,OQBM2338,1,1
3434,ENTU5852,1,1
3435,DRYD1429,1,1
3436,AGBI2636,1,1
3437,HZDC9073,1,1
3438,AUZF5191,1,1
3439,MOTO6630,1,1
3440,CEKY6780,1,1
3441,OFPB1642,1,1
3442,XLLQ2189,1,1
3443,NVNB9297,1,1
3444,PIHF1371,1,1
3445,KWJS8277,1,1
3446,CDZB7420,1,1
3447,JJXP8016,1,1
3448,RVPV4267,1,1
3449,VRYI1559,1,1
3450,QGSG6612,1,1
3451,CXWB3898,1,1
3452,VTIY3190,1,1
3453,ZJHH3365,1,1
3454,EONR5146,1,1
3455,XNQQ1994,1,1
3456,HKLN1497,1,1
3457,UGGU7366,1,1
3458,LIMW8028,1,1
3459,NQGG9444,1,1
3460,PHOC1098,1,1
3461,PZCD1040,1,1
3462,KYQB3980,1,1
3463,CPJX9459,1,1
3464,DMDY7799,1,1
3465,TONN9459,1,1
3466,MXLO7645,1,1
3467,PYNR4189,1,1
3468,QIOH2316,1,1
3469,JHQO6156,1,1
3470,JGGM9299,1,1
3471,TRKU7571,0,1
3472,NUCO2361,1,1
3473,TIIK3876,1,1
3474,IQTX8548,1,1
3475,KPRI4582,1,1
3476,NPGG9743,1,1
3477,VOGN4118,1,1
3478,GDTF3654,1,1
3479,WBIR2120,1,1
3480,AKTM2300,1,1
3481,OTZP3601,0,1
3482,YLIP9915,1,1
3483,AVYM6921,1,1
3484,UOJS2131,1,1
3485,YSOT4707,1,1
3486,IAVO3310,1,1
3487,LNSC1205,1,1
3488,QPSX5139,1,1
3489,ROKZ7827,1,1
3490,GNGF9983,1,1
3491,VSZK6182,1,1
3492,TIHE1115,1,1
3493,XUIC9106,1,1
3494,UAKA6822,1,1
3495,HADD7972,1,1
3496,RWRW7731,1,1
3497,VHOA7176,1,1
3498,CPBA5384,1,1
3499,ZZID7610,1,1
3500,AIWZ5090,1,1
3501,WFAV7693,1,1
3502,EVBT2913,1,1
3503,FJHD9845,1,1
3504,PBPZ8281,1,1
3505,UIAX7779,1,1
3506,CHDF4014,1,1
3507,CKSW1671,1,1
3508,FBRV6187,1,1
3509,VDSO3781,1,1
3510,UVHT9671,1,1
3511,BNUG3033,1,1
3512,JNDR1698,1,1
3513,AZPQ9157,1,1
3514,CHDZ3787,1,1
3515,VODI4981,1,1
3516,VFXC6156,1,1
3517,DGOQ4123,1,1
3518,KVEX3384,1,1
3519,MPAA8696,1,1
3520,PJDO1363,1,1
3521,SKWA6222,1,1
3522,JBVU9979,1,1
3523,HLIB1187,1,1
3524,TOUK4933,1,1
3525,GUWR9410,1,1
3526,PVKV9332,1,1
3527,CHVH8163,1,1
3528,ASIF6615,1,1
3529,KTTG1228,1,1
3530,TYDT2071,1,1
3531,AJTI4890,1,1
3532,VZSD2354,1,1
3533,AVAZ5159,1,1
3534,ISJL8123,1,1
3535,KCYI3393,1,1
3536,YUJC1724,1,1
3537,PTJC9220,1,1
3538,OTLF5584,1,1
3539,QDLF3432,1,1
3540,WQOT7776,1,1
3541,MXXF3312,1,1
3542,XTIE2866,1,1
3543,XNTO2954,1,1
3544,AXQF1622,1,1
3545,LMSJ7321,1,1
3546,OKZV8961,1,1
3547,FPJA5317,1,1
3548,DXDX4315,1,1
3549,KTUP9746,1,1
3550,DULK5712,0,1
3551,ZDIJ5740,1,1
3552,YVWS1502,1,1
3553,FCWH1354,1,1
3554,GNXQ3113,1,1
3555,SZGX1904,1,1
3556,ZLDD7299,1,1
3557,TMRG1963,1,1
3558,AKRT6334,1,1
3559,BBLN3838,1,1
3560,AKFR3833,1,1
3561,ARTJ9293,1,1
3562,PGZQ4217,1,1
3563,DBGM3957,1,1
3564,KAOU6512,1,1
3565,BZNQ2613,1,1
3566,LKXN3752,1,1
3567,XDCK6960,0,1
3568,PDEC2282,1,1
3569,ZBEW6645,1,1
3570,BTMG8187,1,1
3571,IXMD6354,1,1
3572,KSNY6302,1,1
3573,WAUX2772,1,1
3574,DKLA3169,1,1
3575,WIQG3829,1,1
3576,RJSV4645,1,1
3577,ABSE4448,1,1
3578,NRQE6881,1,1
3579,RGAR7512,1,1
3580,SYLJ7740,1,1
3581,NTAW4975,1,1
3582,VCKB1869,0,1
3583,ISTM7542,1,1
3584,FACU4230,1,1
3585,OWFH9464,1,1
3586,RZZI1751,1,1
3587,LYST7599,1,1
3588,KJKN3517,1,1
3589,SLVJ2861,1,1
3590,GVBX2750,1,1
3591,GGNX6477,1,1
3592,VPYU4774,1,1
3593,HPQQ7255,1,1
3594,LZHV7575,0,1
3595,YKVU6764,1,1
3596,PIUB3952,0,1
3597,JUAJ1281,1,1
3598,YEVQ8388,1,1
3599,HIHL5107,1,1
3600,NNLY8732,1,1
3601,NFBN8946,1,1
3602,UONC2487,1,1
3603,POEN2384,1,1
3604,WLZM3396,1,1
3605,UHHD5093,1,1
3606,BKUV5049,1,1
3607,DJUR7500,1,1
3608,QKKH6071,1,1
3609,CVSB9340,1,1
3610,ZDJY7516,1,1
3611,TVAY1861,1,1
3612,AUQY1033,1,1
3613,AVKZ6222,1,1
3614,OZRH1024,0,1
3615,MEHV1048,1,1
3616,GGCI9528,1,1
3617,TNWJ4890,1,1
3618,SOMH9076,1,1
3619,PTEJ9061,1,1
3620,UPBC1205,1,1
3621,FNJG2286,1,1
3622,DBQQ9694,1,1
3623,JZGH8132,1,1
3624,GOVP5798,1,1
3625,TRDS3244,1,1
3626,BAJO8820,1,1
3627,LCNQ9715,1,1
3628,VLKJ8848,1,1
3629,PXOP1255,1,1
3630,SCWP6235,1,1
3631,PQGU8592,1,1
3632,LAAE5918,1,1
3633,MTOR1201,1,1
3634,XCVU8745,1,1
3635,KBJX8837,1,1
3636,KGVL6396,1,1
3637,XXLW2060,1,1
3638,TKVM6097,1,1
3639,VLVT9970,1,1
3640,VEET8044,1,1
3641,KELZ8413,1,1
3642,BVSO4220,1,1
3643,BRAS7625,1,1
3644,GBXF9407,1,1
3645,VLHF6662,1,1
3646,FRDM3196,1,1
3647,YZGO3979,1,1
3648,EIBH3627,1,1
3649,XAXM6317,1,1
3650,FPYP8354,1,1
3651,YCIK9360,1,1
3652,LDZQ8337,1,1
3653,JOMU7652,1,1
3654,YFKE8024,1,1
3655,TQVU4525,1,1
3656,JHBN6353,1,1
3657,HZZK7027,1,1
3658,SHNN4722,1,1
3659,TFLL7159,1,1
3660,VIOR6418,1,1
3661,MCBO3299,1,1
3662,HSXY2295,1,1
3663,BUPT6080,1,1
3664,PTJE5894,1,1
3665,IMBJ2501,1,1
3666,MHFD2432,1,1
3667,BKQC6219,1,1
3668,AJIE1320,1,1
3669,PIKU5300,1,1
3670,QQKF3580,1,1
3671,RMRR6337,1,1
3672,EWYU2509,1,1
3673,LMTR4522,1,1
3674,XVTN7361,1,1
3675,PZSR5930,1,1
3676,JWWH4380,1,1
3677,LAIS6429,1,1
3678,QBIA7807,1,1
3679,VXPF5751,1,1
3680,KLQF9547,1,1
3681,TCRS7411,1,1
3682,KZGY9536,1,1
3683,LCJC2198,1,1
3684,SXVV7376,1,1
3685,IJRR3808,1,1
3686,RIRA6835,1,1
3687,NTSP8760,1,1
3688,DCNR4808,1,1
3689,MTVA4012,0,1
3690,FBIG8624,1,1
3691,TCPS4190,1,1
3692,XHPA8297,1,1
3693,NEYT5106,0,1
3694,BBDH9703,1,1
3695,AXGT9465,1,1
3696,ITRZ6769,1,1
3697,SSRV5846,1,1
3698,CNKL4662,1,1
3699,TXXG8644,0,1
3700,GTMF2262,1,1
3701,LDIX1919,1,1
3702,AUOD1418,1,1
3703,HXVH2121,1,1
3704,KCJA1520,1,1
3705,ELPV6450,1,1
3706,ELEQ9205,1,1
3707,VMMU9008,1,1
3708,UPNQ8557,1,1
3709,SDWJ6852,1,1
3710,RQDH5073,1,1
3711,XMRT9169,1,1
3712,MQUX7122,1,1
3713,GEPY4551,1,1
3714,UOMG7981,1,1
3715,CUXS9700,1,1
3716,QWYE8193,1,1
3717,ZFUM5373,1,1
3718,JZER9884,1,1
3719,OLND5450,1,1
3720,HQDM3541,1,1
3721,TQBK9307,1,1
3722,CKBY6606,1,1
3723,NXJP2954,1,1
3724,SOUK6787,1,1
3725,OPEK2929,1,1
3726,TRSU9351,1,1
3727,LRNI1236,1,1
3728,TNYO7547,0,1
3729,LRIL3297,1,1
3730,BNRT8027,1,1
3731,POIV8591,1,1
3732,QJWP4760,1,1
3733,YSMS1701,1,1
3734,XNLA1762,1,1
3735,SMNZ1136,1,1
3736,XLTK5432,1,1
3737,ZUKN8114,1,1
3738,KZEM3783,1,1
3739,ZIPY4894,1,1
3740,QEIA1366,1,1
3741,OUXW8450,1,1
3742,KXXV9377,1,1
3743,YJVL1433,1,1
3744,MSUH2045,1,1
3745,HIDN1229,1,1
3746,YDJJ1953,1,1
3747,RGYQ6582,1,1
3748,YBPD2380,1,1
3749,PCEA7580,1,1
3750,IIUX9703,1,1
3751,LRVM9466,1,1
3752,DJQB5838,1,1
3753,TUSU3445,1,1
3754,BESK1988,1,1
3755,VBKJ3396,1,1
3756,XGIJ6877,1,1
3757,QHYF7803,1,1
3758,GTFQ6041,1,1
3759,GPRF6496,1,1
3760,JWAK7967,0,1
3761,IESJ6785,1,1
3762,SJHA4256,0,1
3763,BLCH3978,1,1
3764,RYZP3429,1,1
3765,YJER8664,1,1
3766,TSQF6935,1,1
3767,MUBU4141,0,1
3768,DUCC2586,1,1
3769,PALL3363,1,1
3770,LXPH4125,1,1
3771,OHGA8097,1,1
3772,MNJX7102,1,1
3773,MHJX1851,1,1
3774,WMQM9248,1,1
3775,DCMO2222,1,1
3776,HWPN4782,1,1
3777,UARB3387,1,1
3778,VBOO8100,1,1
3779,NOEO3963,1,1
3780,UXLL1593,1,1
3781,CVKD1922,1,1
3782,DEGB7265,1,1
3783,NJXW1615,1,1
3784,BDBW6356,1,1
3785,MIHC4740,1,1
3786,BXTP6389,1,1
3787,MBKP5058,1,1
3788,VUXF1994,1,1
3789,HJUF7070,1,1
3790,XGEO2202,1,1
3791,ZKAR9637,1,1
3792,RNGO5923,1,1
3793,ZCYS5577,1,1
3794,CIHQ6392,1,1
3795,LKKH7259,1,1
3796,YMTE3775,1,1
3797,VNTW7331,1,1
3798,WETK7948,1,1
3799,QJEY5568,1,1
3800,FXEW5034,1,1
3801,FRPP5191,1,1
3802,KJZT3555,1,1
3803,WNJR5040,1,1
3804,QVGE2930,1,1
3805,FQFX1278,1,1
3806,CMQZ6125,1,1
3807,QRTS2163,1,1
3808,OWUL4144,1,1
3809,HGTA3266,1,1
3810,RTOA2472,1,1
3811,GMQC5818,0,1
3812,OQJL6515,1,1
3813,CRRN3970,1,1
3814,GMRA5872,1,1
3815,YPRI7113,1,1
3816,WNJD4459,1,1
3817,IPTH7326,1,1
3818,WCWK7536,1,1
3819,URVS6949,1,1
3820,XITJ9527,1,1
3821,FJOS7620,1,1
3822,MDFO9344,1,1
3823,YEYR3104,1,1
3824,HUWT1488,1,1
3825,EKHI5727,1,1
3826,AEHW9901,1,1
3827,QXJJ1075,1,1
3828,TFLN9212,1,1
3829,WUEO6577,1,1
3830,LWTO1501,1,1
3831,YNTR8894,1,1
3832,AMEL1618,1,1
3833,SSWI9444,1,1
3834,NINL3771,1,1
3835,WNEU3659,0,1
3836,GKFG2446,1,1
3837,LKOU9305,1,1
3838,VWQH1090,1,1
3839,KTID9089,1,1
3840,GOGN6811,1,1
3841,MSQZ3299,1,1
3842,LKPZ7491,1,1
3843,WOJM4707,1,1
3844,CCPE9177,1,1
3845,DSEL3649,1,1
3846,ZKRL1237,1,1
3847,PIHR7040,1,1
3848,RSFQ2472,0,1
3849,NUKG5134,1,1
3850,MIYA7590,1,1
3851,SCRL7439,1,1
3852,GIAM3275,1,1
3853,RFWK2534,1,1
3854,SXAS8674,1,1
3855,RYDJ9911,0,1
3856,EKMV7632,1,1
3857,OJMC6383,1,1
3858,RTZX9572,1,1
3859,HGJJ4437,1,1
3860,MTEI4425,1,1
3861,OKIQ7403,1,1
3862,EXVY5239,1,1
3863,RWGR4109,1,1
3864,JZOS6718,1,1
3865,DNYU9786,1,1
3866,XATT6639,1,1
3867,MLLE5393,1,1
3868,FDQP8992,1,1
3869,MDSE9337,1,1
3870,VPEZ1463,1,1
3871,SWPJ7728,1,1
3872,TVQN2322,1,1
3873,SDOK7544,1,1
3874,JZZC9042,1,1
3875,YWJN8163,1,1
3876,TRBS8998,1,1
3877,ERRI7445,1,1
3878,FAWX1866,1,1
3879,FCLM8950,1,1
3880,GOUH8914,1,1
3881,XQLP8635,1,1
3882,YPUY3224,1,1
3883,WBDE3663,1,1
3884,TJRW7133,1,1
3885,PQOE9800,1,1
3886,BKSP6722,1,1
3887,AHWJ2106,1,1
3888,XDOE3692,1,1
3889,DSBL2942,1,1
3890,KLCH8390,1,1
3891,DHRZ2405,1,1
3892,OAQU1758,1,1
3893,ZTRE3117,1,1
3894,VGPI1272,1,1
3895,KUAK8331,1,1
3896,NRRT5847,1,1
3897,TVDM9382,1,1
3898,QOXH8549,1,1
3899,HITE6986,1,1
3900,KOCS1405,1,1
3901,VMRO2448,1,1
3902,OLQG4592,1,1
3903,VCED4263,1,1
3904,AEZB5628,1,1
3905,ROBU1375,1,1
3906,OQAW2847,1,1
3907,OOCG2875,1,1
3908,SOFR1643,1,1
3909,RWUQ1372,1,1
3910,NLMI5249,1,1
3911,QMHA6108,1,1
3912,IEXJ8355,1,1
3913,LIAS5250,1,1
3914,BWQB9781,1,1
3915,BUNH9279,1,1
3916,NUNV6508,1,1
3917,SREL8107,1,1
3918,VZPZ5821,1,1
3919,RIHC3376,1,1
3920,YSIB5658,1,1
3921,DMZY2830,0,1
3922,QWHF2030,1,1
3923,WDDI6878,1,1
3924,BXTD3618,1,1
3925,MVUE2604,1,1
3926,JGVJ5378,1,1
3927,PSQX5531,1,1
3928,PZIM1597,1,1
3929,CMQJ2057,1,1
3930,POYP4588,1,1
3931,SWKA3742,1,1
3932,FOCK5646,1,1
3933,SMRQ7653,1,1
3934,WYRD8241,1,1
3935,XBMN7394,1,1
3936,SZSV5673,1,1
3937,XDRO5588,1,1
3938,KTLX1765,1,1
3939,YTPZ6941,1,1
3940,MBPG8514,1,1
3941,NSRW3117,1,1
3942,NPRV7319,1,1
3943,NEKG8628,1,1
3944,GAGT8529,1,1
3945,QCFQ6266,1,1
3946,QCOU6221,1,1
3947,TMKC9503,1,1
3948,SKXY3333,1,1
3949,ROTL7200,1,1
3950,FYEA9331,0,1
3951,IUUW3875,1,1
3952,EJBF2390,1,1
3953,YCFL1889,1,1
3954,CYJT9955,1,1
3955,RCGP9678,1,1
3956,JMJV6678,1,1
3957,BCZS3045,1,1
3958,BDCG8677,1,1
3959,XYER9707,1,1
3960,JMLJ7500,1,1
3961,RSLU8356,1,1
3962,YYGD3265,0,1
3963,WENQ2989,1,1
3964,EKHZ9265,1,1
3965,DTPB9930,1,1
3966,PBYQ3387,0,1
3967,XLJU7072,1,1
3968,ASYM5872,1,1
3969,WIOK1720,1,1
3970,QKOU1893,1,1
3971,JWJG5266,1,1
3972,XHTN4503,1,1
3973,RIKT8060,0,1
3974,UCVI4128,1,1
3975,ZPRQ6131,1,1
3976,AVLI7729,1,1
3977,SZTB8458,1,1
3978,MQXB2370,1,1
3979,SQJI5797,1,1
3980,UALF6847,1,1
3981,UVZE2369,1,1
3982,BJHU6820,1,1
3983,CXAZ3211,1,1
3984,ACLV3828,1,1
3985,WIJK5472,1,1
3986,POUR3813,1,1
3987,TUKO7490,1,1
3988,MPYP9653,1,1
3989,JUEM1406,1,1
3990,HNNK1923,0,1
3991,TGYP8650,1,1
3992,XYFT7157,1,1
3993,PFOR1189,1,1
3994,TEWP4522,1,1
3995,KXIO5448,1,1
3996,MDNK3811,1,1
3997,YXCT7604,1,1
3998,ZWPR3455,1,1
3999,TETM3574,0,1
4000,LYYG1203,1,1
4001,YHVB3307,1,1
4002,SRWE3232,1,0
4003,KCOE5242,1,1
4004,YXCB4393,1,1
4005,GVIM4760,1,1
4006,GYUK6146,1,1
4007,SCXY9658,1,1
4008,DKLT2659,1,1
4009,AJBI3092,1,1
4010,TBIC1820,1,1
4011,DSPJ8092,1,1
4012,TUWE2618,1,1
4013,TZWS7290,1,1
4014,QSNW1223,1,1
4015,FTDN9712,1,1
4016,ZALX4326,1,1
4017,VCKK7388,1,1
4018,FBTH5993,1,1
4019,PDFK6500,1,1
4020,DDTL7829,1,1
4021,KDSO5670,0,1
4022,KDUC9695,1,1
4023,NPDY5998,1,1
4024,FUUS7733,1,1
4025,FEPE3130,1,1
4026,JIMH8105,1,1
4027,QTOT8903,1,1
4028,THDS4381,1,1
4029,EJAE7530,1,1
4030,RYSK9722,1,1
4031,GWWE1818,1,1
4032,OHBC7089,1,1
4033,XJUQ6393,1,1
4034,YPMW7905,1,1
4035,MJSM2294,1,1
4036,JDVF6840,1,1
4037,UATN1401,1,1
4038,OZKY4964,1,1
4039,WMHQ7170,1,1
4040,ULRD5357,1,1
